2.4375	2	79	0
2.4375	2	81	0
2.4375	2	83	0
2.4375	2	85	0
2.4375	2	87	0
2.4375	2	89	0
2.4375	2	91	0
2.4375	2	93	0
2.4375	2	95	0
2.4375	2	97	0
2.4375	2	99	0
2.4375	2	101	0
2.4375	2	103	0
2.4375	2	105	0
2.4375	2	107	0
2.4375	2	109	0
2.4375	2	111	0
2.4375	2	113	0
2.4375	2	115	0
2.4375	2	117	0
2.4375	2	119	0
2.4375	2	121	0
2.4375	2	123	0
2.4375	2	125	0
2.4375	2	127	0
2.4375	2	129	0
2.4375	2	131	0
2.4375	2	133	0
2.4375	2	135	0
2.4375	2	137	0
2.4375	2	139	0
2.4375	2	141	0
2.4375	2	143	0
2.4375	2	145	0
2.4375	2	147	0
2.4375	2	149	0
2.4375	2	151	0
2.4375	2	153	0
2.4375	2	155	0
2.4375	2	157	0
2.4375	4	79	0
2.4375	4	81	0
2.4375	4	83	0
2.4375	4	85	0
2.4375	4	87	0
2.4375	4	89	0
2.4375	4	91	0
2.4375	4	93	0
2.4375	4	95	0
2.4375	4	97	0
2.4375	4	99	0
2.4375	4	101	0
2.4375	4	103	0
2.4375	4	105	0
2.4375	4	107	0
2.4375	4	109	0
2.4375	4	111	0
2.4375	4	113	0
2.4375	4	115	0
2.4375	4	117	0
2.4375	4	119	0
2.4375	4	121	0
2.4375	4	123	0
2.4375	4	125	0
2.4375	4	127	0
2.4375	4	129	0
2.4375	4	131	0
2.4375	4	133	0
2.4375	4	135	0
2.4375	4	137	0
2.4375	4	139	0
2.4375	4	141	0
2.4375	4	143	0
2.4375	4	145	0
2.4375	4	147	0
2.4375	4	149	0
2.4375	4	151	0
2.4375	4	153	0
2.4375	4	155	0
2.4375	4	157	0
2.4375	6	79	0
2.4375	6	81	0
2.4375	6	83	0
2.4375	6	85	0
2.4375	6	87	0
2.4375	6	89	0
2.4375	6	91	0
2.4375	6	93	0
2.4375	6	95	0
2.4375	6	97	0
2.4375	6	99	0
2.4375	6	101	0
2.4375	6	103	0
2.4375	6	105	0
2.4375	6	107	0
2.4375	6	109	0
2.4375	6	111	0
2.4375	6	113	0
2.4375	6	115	0
2.4375	6	117	0
2.4375	6	119	0
2.4375	6	121	0
2.4375	6	123	0
2.4375	6	125	0
2.4375	6	127	0
2.4375	6	129	0
2.4375	6	131	0
2.4375	6	133	0
2.4375	6	135	0
2.4375	6	137	0
2.4375	6	139	0
2.4375	6	141	0
2.4375	6	143	0
2.4375	6	145	0
2.4375	6	147	0
2.4375	6	149	0
2.4375	6	151	0
2.4375	6	153	0
2.4375	6	155	0
2.4375	6	157	0
2.4375	8	79	0
2.4375	8	81	0
2.4375	8	83	0
2.4375	8	85	0
2.4375	8	87	0
2.4375	8	89	0
2.4375	8	91	0
2.4375	8	93	0
2.4375	8	95	0
2.4375	8	97	0
2.4375	8	99	0
2.4375	8	101	0
2.4375	8	103	0
2.4375	8	105	0
2.4375	8	107	0
2.4375	8	109	0
2.4375	8	111	0
2.4375	8	113	0
2.4375	8	115	0
2.4375	8	117	0
2.4375	8	119	0
2.4375	8	121	0
2.4375	8	123	0
2.4375	8	125	0
2.4375	8	127	0
2.4375	8	129	0
2.4375	8	131	0
2.4375	8	133	0
2.4375	8	135	0
2.4375	8	137	0
2.4375	8	139	0
2.4375	8	141	0
2.4375	8	143	0
2.4375	8	145	0
2.4375	8	147	0
2.4375	8	149	0
2.4375	8	151	0
2.4375	8	153	0
2.4375	8	155	0
2.4375	8	157	0
2.4375	10	79	0
2.4375	10	81	0
2.4375	10	83	0
2.4375	10	85	0
2.4375	10	87	0
2.4375	10	89	0
2.4375	10	91	0
2.4375	10	93	0
2.4375	10	95	0
2.4375	10	97	0
2.4375	10	99	0
2.4375	10	101	0
2.4375	10	103	0
2.4375	10	105	0
2.4375	10	107	0
2.4375	10	109	0
2.4375	10	111	0
2.4375	10	113	0
2.4375	10	115	0
2.4375	10	117	0
2.4375	10	119	0
2.4375	10	121	0
2.4375	10	123	0
2.4375	10	125	0
2.4375	10	127	0
2.4375	10	129	0
2.4375	10	131	0
2.4375	10	133	0
2.4375	10	135	0
2.4375	10	137	0
2.4375	10	139	0
2.4375	10	141	0
2.4375	10	143	0
2.4375	10	145	0
2.4375	10	147	0
2.4375	10	149	0
2.4375	10	151	0
2.4375	10	153	0
2.4375	10	155	0
2.4375	10	157	0
2.4375	12	79	0
2.4375	12	81	0
2.4375	12	83	0
2.4375	12	85	0
2.4375	12	87	0
2.4375	12	89	0
2.4375	12	91	0
2.4375	12	93	0
2.4375	12	95	0
2.4375	12	97	0
2.4375	12	99	0
2.4375	12	101	0
2.4375	12	103	0
2.4375	12	105	0
2.4375	12	107	0
2.4375	12	109	0
2.4375	12	111	0
2.4375	12	113	0
2.4375	12	115	0
2.4375	12	117	0
2.4375	12	119	0
2.4375	12	121	0
2.4375	12	123	0
2.4375	12	125	0
2.4375	12	127	0
2.4375	12	129	0
2.4375	12	131	0
2.4375	12	133	0
2.4375	12	135	0
2.4375	12	137	0
2.4375	12	139	0
2.4375	12	141	0
2.4375	12	143	0
2.4375	12	145	0
2.4375	12	147	0
2.4375	12	149	0
2.4375	12	151	0
2.4375	12	153	0
2.4375	12	155	0
2.4375	12	157	0
2.4375	14	79	0
2.4375	14	81	0
2.4375	14	83	0
2.4375	14	85	0
2.4375	14	87	0
2.4375	14	89	0
2.4375	14	91	0
2.4375	14	93	0
2.4375	14	95	0
2.4375	14	97	0
2.4375	14	99	0
2.4375	14	101	0
2.4375	14	103	0
2.4375	14	105	0
2.4375	14	107	0
2.4375	14	109	0
2.4375	14	111	0
2.4375	14	113	0
2.4375	14	115	0
2.4375	14	117	0
2.4375	14	119	0
2.4375	14	121	0
2.4375	14	123	0
2.4375	14	125	0
2.4375	14	127	0
2.4375	14	129	0
2.4375	14	131	0
2.4375	14	133	0
2.4375	14	135	0
2.4375	14	137	0
2.4375	14	139	0
2.4375	14	141	0
2.4375	14	143	0
2.4375	14	145	0
2.4375	14	147	0
2.4375	14	149	0
2.4375	14	151	0
2.4375	14	153	0
2.4375	14	155	0
2.4375	14	157	0
2.4375	16	79	0
2.4375	16	81	0
2.4375	16	83	0
2.4375	16	85	0
2.4375	16	87	0
2.4375	16	89	0
2.4375	16	91	0
2.4375	16	93	0
2.4375	16	95	0
2.4375	16	97	0
2.4375	16	99	0
2.4375	16	101	0
2.4375	16	103	0
2.4375	16	105	0
2.4375	16	107	0
2.4375	16	109	0
2.4375	16	111	0
2.4375	16	113	0
2.4375	16	115	0
2.4375	16	117	0
2.4375	16	119	0
2.4375	16	121	0
2.4375	16	123	0
2.4375	16	125	0
2.4375	16	127	0
2.4375	16	129	0
2.4375	16	131	0
2.4375	16	133	0
2.4375	16	135	0
2.4375	16	137	0
2.4375	16	139	0
2.4375	16	141	0
2.4375	16	143	0
2.4375	16	145	0
2.4375	16	147	0
2.4375	16	149	0
2.4375	16	151	0
2.4375	16	153	0
2.4375	16	155	0
2.4375	16	157	0
2.4375	18	79	0
2.4375	18	81	0
2.4375	18	83	0
2.4375	18	85	0
2.4375	18	87	0
2.4375	18	89	0
2.4375	18	91	0
2.4375	18	93	0
2.4375	18	95	0
2.4375	18	97	0
2.4375	18	99	0
2.4375	18	101	0
2.4375	18	103	0
2.4375	18	105	0
2.4375	18	107	0
2.4375	18	109	0
2.4375	18	111	0
2.4375	18	113	0
2.4375	18	115	0
2.4375	18	117	0
2.4375	18	119	0
2.4375	18	121	0
2.4375	18	123	0
2.4375	18	125	0
2.4375	18	127	0
2.4375	18	129	0
2.4375	18	131	0
2.4375	18	133	0
2.4375	18	135	0
2.4375	18	137	0
2.4375	18	139	0
2.4375	18	141	0
2.4375	18	143	0
2.4375	18	145	0
2.4375	18	147	0
2.4375	18	149	0
2.4375	18	151	0
2.4375	18	153	0
2.4375	18	155	0
2.4375	18	157	0
2.4375	20	79	0
2.4375	20	81	0
2.4375	20	83	0
2.4375	20	85	0
2.4375	20	87	0
2.4375	20	89	0
2.4375	20	91	0
2.4375	20	93	0
2.4375	20	95	0
2.4375	20	97	0
2.4375	20	99	0
2.4375	20	101	0
2.4375	20	103	0
2.4375	20	105	0
2.4375	20	107	0
2.4375	20	109	0
2.4375	20	111	0
2.4375	20	113	0
2.4375	20	115	0
2.4375	20	117	0
2.4375	20	119	0
2.4375	20	121	0
2.4375	20	123	0
2.4375	20	125	0
2.4375	20	127	0
2.4375	20	129	0
2.4375	20	131	0
2.4375	20	133	0
2.4375	20	135	0
2.4375	20	137	0
2.4375	20	139	0
2.4375	20	141	0
2.4375	20	143	0
2.4375	20	145	0
2.4375	20	147	0
2.4375	20	149	0
2.4375	20	151	0
2.4375	20	153	0
2.4375	20	155	0
2.4375	20	157	0
2.4375	22	79	0
2.4375	22	81	0
2.4375	22	83	0
2.4375	22	85	0
2.4375	22	87	0
2.4375	22	89	0
2.4375	22	91	0
2.4375	22	93	0
2.4375	22	95	0
2.4375	22	97	0
2.4375	22	99	0
2.4375	22	101	0
2.4375	22	103	0
2.4375	22	105	0
2.4375	22	107	0
2.4375	22	109	0
2.4375	22	111	0
2.4375	22	113	0
2.4375	22	115	0
2.4375	22	117	0
2.4375	22	119	0
2.4375	22	121	0
2.4375	22	123	0
2.4375	22	125	0
2.4375	22	127	0
2.4375	22	129	0
2.4375	22	131	0
2.4375	22	133	0
2.4375	22	135	0
2.4375	22	137	0
2.4375	22	139	0
2.4375	22	141	0
2.4375	22	143	0
2.4375	22	145	0
2.4375	22	147	0
2.4375	22	149	0
2.4375	22	151	0
2.4375	22	153	0
2.4375	22	155	0
2.4375	22	157	0
2.4375	24	79	0
2.4375	24	81	0
2.4375	24	83	0
2.4375	24	85	0
2.4375	24	87	0
2.4375	24	89	0
2.4375	24	91	0
2.4375	24	93	0
2.4375	24	95	0
2.4375	24	97	0
2.4375	24	99	0
2.4375	24	101	0
2.4375	24	103	0
2.4375	24	105	0
2.4375	24	107	0
2.4375	24	109	0
2.4375	24	111	0
2.4375	24	113	0
2.4375	24	115	0
2.4375	24	117	0
2.4375	24	119	0
2.4375	24	121	0
2.4375	24	123	0
2.4375	24	125	0
2.4375	24	127	0
2.4375	24	129	0
2.4375	24	131	0
2.4375	24	133	0
2.4375	24	135	0
2.4375	24	137	0
2.4375	24	139	0
2.4375	24	141	0
2.4375	24	143	0
2.4375	24	145	0
2.4375	24	147	0
2.4375	24	149	0
2.4375	24	151	0
2.4375	24	153	0
2.4375	24	155	0
2.4375	24	157	0
2.4375	26	79	0
2.4375	26	81	0
2.4375	26	83	0
2.4375	26	85	0
2.4375	26	87	0
2.4375	26	89	0
2.4375	26	91	0
2.4375	26	93	0
2.4375	26	95	0
2.4375	26	97	0
2.4375	26	99	0
2.4375	26	101	0
2.4375	26	103	0
2.4375	26	105	0
2.4375	26	107	0
2.4375	26	109	0
2.4375	26	111	0
2.4375	26	113	0
2.4375	26	115	0
2.4375	26	117	0
2.4375	26	119	0
2.4375	26	121	0
2.4375	26	123	0
2.4375	26	125	0
2.4375	26	127	0
2.4375	26	129	0
2.4375	26	131	0
2.4375	26	133	0
2.4375	26	135	0
2.4375	26	137	0
2.4375	26	139	0
2.4375	26	141	0
2.4375	26	143	0
2.4375	26	145	0
2.4375	26	147	0
2.4375	26	149	0
2.4375	26	151	0
2.4375	26	153	0
2.4375	26	155	0
2.4375	26	157	0
2.4375	28	79	0
2.4375	28	81	0
2.4375	28	83	0
2.4375	28	85	0
2.4375	28	87	0
2.4375	28	89	0
2.4375	28	91	0
2.4375	28	93	0
2.4375	28	95	0
2.4375	28	97	0
2.4375	28	99	0
2.4375	28	101	0
2.4375	28	103	0
2.4375	28	105	0
2.4375	28	107	0
2.4375	28	109	0
2.4375	28	111	0
2.4375	28	113	0
2.4375	28	115	0
2.4375	28	117	0
2.4375	28	119	0
2.4375	28	121	0
2.4375	28	123	0
2.4375	28	125	0
2.4375	28	127	0
2.4375	28	129	0
2.4375	28	131	0
2.4375	28	133	0
2.4375	28	135	0
2.4375	28	137	0
2.4375	28	139	0
2.4375	28	141	0
2.4375	28	143	0
2.4375	28	145	0
2.4375	28	147	0
2.4375	28	149	0
2.4375	28	151	0
2.4375	28	153	0
2.4375	28	155	0
2.4375	28	157	0
2.4375	30	79	0
2.4375	30	81	0
2.4375	30	83	0
2.4375	30	85	0
2.4375	30	87	0
2.4375	30	89	0
2.4375	30	91	0
2.4375	30	93	0
2.4375	30	95	0
2.4375	30	97	0
2.4375	30	99	0
2.4375	30	101	0
2.4375	30	103	0
2.4375	30	105	0
2.4375	30	107	0
2.4375	30	109	0
2.4375	30	111	0
2.4375	30	113	0
2.4375	30	115	0
2.4375	30	117	0
2.4375	30	119	0
2.4375	30	121	0
2.4375	30	123	0
2.4375	30	125	0
2.4375	30	127	0
2.4375	30	129	0
2.4375	30	131	0
2.4375	30	133	0
2.4375	30	135	0
2.4375	30	137	0
2.4375	30	139	0
2.4375	30	141	0
2.4375	30	143	0
2.4375	30	145	0
2.4375	30	147	0
2.4375	30	149	0
2.4375	30	151	0
2.4375	30	153	0
2.4375	30	155	0
2.4375	30	157	0
2.5625	2	79	0
2.5625	2	81	0
2.5625	2	83	0
2.5625	2	85	0
2.5625	2	87	0
2.5625	2	89	0
2.5625	2	91	0
2.5625	2	93	0
2.5625	2	95	0
2.5625	2	97	0
2.5625	2	99	0
2.5625	2	101	0
2.5625	2	103	0
2.5625	2	105	0
2.5625	2	107	0
2.5625	2	109	0
2.5625	2	111	0
2.5625	2	113	0
2.5625	2	115	0
2.5625	2	117	0
2.5625	2	119	0
2.5625	2	121	0
2.5625	2	123	0
2.5625	2	125	0
2.5625	2	127	0
2.5625	2	129	0
2.5625	2	131	0
2.5625	2	133	0
2.5625	2	135	0
2.5625	2	137	0
2.5625	2	139	0
2.5625	2	141	0
2.5625	2	143	0
2.5625	2	145	0
2.5625	2	147	0
2.5625	2	149	0
2.5625	2	151	0
2.5625	2	153	0
2.5625	2	155	0
2.5625	2	157	0
2.5625	4	79	0
2.5625	4	81	0
2.5625	4	83	0
2.5625	4	85	0
2.5625	4	87	0
2.5625	4	89	0
2.5625	4	91	0
2.5625	4	93	0
2.5625	4	95	0
2.5625	4	97	0
2.5625	4	99	0
2.5625	4	101	0
2.5625	4	103	0
2.5625	4	105	0
2.5625	4	107	0
2.5625	4	109	0
2.5625	4	111	0
2.5625	4	113	0
2.5625	4	115	0
2.5625	4	117	0
2.5625	4	119	0
2.5625	4	121	0
2.5625	4	123	0
2.5625	4	125	0
2.5625	4	127	0
2.5625	4	129	0
2.5625	4	131	0
2.5625	4	133	0
2.5625	4	135	0
2.5625	4	137	0
2.5625	4	139	0
2.5625	4	141	0
2.5625	4	143	0
2.5625	4	145	0
2.5625	4	147	0
2.5625	4	149	0
2.5625	4	151	0
2.5625	4	153	0
2.5625	4	155	0
2.5625	4	157	0
2.5625	6	79	0
2.5625	6	81	0
2.5625	6	83	0
2.5625	6	85	0
2.5625	6	87	0
2.5625	6	89	0
2.5625	6	91	0
2.5625	6	93	0
2.5625	6	95	0
2.5625	6	97	0
2.5625	6	99	0
2.5625	6	101	0
2.5625	6	103	0
2.5625	6	105	0
2.5625	6	107	0
2.5625	6	109	0
2.5625	6	111	0
2.5625	6	113	0
2.5625	6	115	0
2.5625	6	117	0
2.5625	6	119	0
2.5625	6	121	0
2.5625	6	123	0
2.5625	6	125	0
2.5625	6	127	0
2.5625	6	129	0
2.5625	6	131	0
