2.4375	2	-161	0
2.4375	2	-159	0
2.4375	2	-157	0
2.4375	2	-155	0
2.4375	2	-153	0
2.4375	2	-151	0
2.4375	2	-149	0
2.4375	2	-147	0
2.4375	2	-145	0
2.4375	2	-143	0
2.4375	2	-141	0
2.4375	2	-139	0
2.4375	2	-137	0
2.4375	2	-135	0
2.4375	2	-133	0
2.4375	2	-131	0
2.4375	2	-129	0
2.4375	2	-127	0
2.4375	2	-125	0
2.4375	2	-123	0
2.4375	2	-121	0
2.4375	2	-119	0
2.4375	2	-117	0
2.4375	2	-115	0
2.4375	2	-113	0
2.4375	2	-111	0
2.4375	2	-109	0
2.4375	2	-107	0
2.4375	2	-105	0
2.4375	2	-103	0
2.4375	2	-101	0
2.4375	2	-99	0
2.4375	2	-97	0
2.4375	2	-95	0
2.4375	2	-93	0
2.4375	2	-91	0
2.4375	2	-89	0
2.4375	2	-87	0
2.4375	2	-85	0
2.4375	2	-83	0
2.4375	4	-161	0
2.4375	4	-159	0
2.4375	4	-157	0
2.4375	4	-155	0
2.4375	4	-153	0
2.4375	4	-151	0
2.4375	4	-149	0
2.4375	4	-147	0
2.4375	4	-145	0
2.4375	4	-143	0
2.4375	4	-141	0
2.4375	4	-139	0
2.4375	4	-137	0
2.4375	4	-135	0
2.4375	4	-133	0
2.4375	4	-131	0
2.4375	4	-129	0
2.4375	4	-127	0
2.4375	4	-125	0
2.4375	4	-123	0
2.4375	4	-121	0
2.4375	4	-119	0
2.4375	4	-117	0
2.4375	4	-115	0
2.4375	4	-113	0
2.4375	4	-111	0
2.4375	4	-109	0
2.4375	4	-107	0
2.4375	4	-105	0
2.4375	4	-103	0
2.4375	4	-101	0
2.4375	4	-99	0
2.4375	4	-97	0
2.4375	4	-95	0
2.4375	4	-93	0
2.4375	4	-91	0
2.4375	4	-89	0
2.4375	4	-87	0
2.4375	4	-85	0
2.4375	4	-83	0
2.4375	6	-161	0
2.4375	6	-159	0
2.4375	6	-157	0
2.4375	6	-155	0
2.4375	6	-153	0
2.4375	6	-151	0
2.4375	6	-149	0
2.4375	6	-147	0
2.4375	6	-145	0
2.4375	6	-143	0
2.4375	6	-141	0
2.4375	6	-139	0
2.4375	6	-137	0
2.4375	6	-135	0
2.4375	6	-133	0
2.4375	6	-131	0
2.4375	6	-129	0
2.4375	6	-127	0
2.4375	6	-125	0
2.4375	6	-123	0
2.4375	6	-121	0
2.4375	6	-119	0
2.4375	6	-117	0
2.4375	6	-115	0
2.4375	6	-113	0
2.4375	6	-111	0
2.4375	6	-109	0
2.4375	6	-107	0
2.4375	6	-105	0
2.4375	6	-103	0
2.4375	6	-101	0
2.4375	6	-99	0
2.4375	6	-97	0
2.4375	6	-95	0
2.4375	6	-93	0
2.4375	6	-91	0
2.4375	6	-89	0
2.4375	6	-87	0
2.4375	6	-85	0
2.4375	6	-83	0
2.4375	8	-161	0
